series_name,series_slug_tr,series_slug_en,release_date,figure_name,figure_slug_tr,figure_slug_en,figure_number,figure_code,character_name,short_description_tr,short_description_en,figure_role,figure_type,min_price,max_price,avg_price,price_updated_at,rarity_level,rarity_score,series_score,value_score,demand_score,view_count_30d,collection_count_30d,favorite_count_30d,rating_count,piece_count,accessory_count,main_color,image_url,thumbnail_url,is_featured,is_active,is_published
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,Hazmat Guy,hazmat-guy,hazmat-guy,7,col04-7,Hazmat Guy,"Hazmat Guy, tehlikeli bölgelerin sessiz kahramanıdır. Koruyucu kıyafetiyle her riske göğüs gerer. Zehirli ortamlarda bile sakin kalır. Cesaretiyle hayat kurtarır.",,Kahraman,Koruyucu / Fedakar,25,25,25,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,Werewolf,werewolf,werewolf,8,col04-8,Werewolf,"Werewolf, gecenin yaratığıdır. Dolunay çıktığında içindeki canavar uyanır. Güçlü, hızlı ve korkutucudur ama yalnızdır. İnsan yanıyla canavar doğası arasında sıkışmıştır.",,Yaratık,Efsanevi / Karanlık,12,12,12,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,Soccer Player,soccer-player,soccer-player,9,col04-9,Soccer Player,"Soccer Player, sahaların yıldızıdır. Her maçta enerjisiyle izleyenleri büyüler. Takım oyununu sever, attığı gollerle taraftarları coşturur. Disiplin ve azimle başarıya ulaşır.",,Sporcu,Takım Oyuncusu / Azimli,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,Kimono Girl,kimono-girl,kimono-girl,10,col04-10,Kimono Girl,"Kimono Girl, zarafetin ve geleneğin simgesidir. Sessiz adımlarla yürür, her hareketiyle bir sanat eseri gibidir. Kültürünü gururla taşır, huzur ve güzellik yayar.",,Geleneksel Karakter,Zarif / Sakin,10,10,10,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,The Musketeer,the-musketeer,the-musketeer,11,col04-11,The Musketeer,"The Musketeer, onuruna düşkün bir şövalyedir. Kılıcını sadece adalet için çeker. Dostlarına sadıktır, düşmanlarına merhametlidir. Cesaretiyle tarih kitaplarına geçmiştir.",,Savaşçı,Kahraman / Disiplinli,13,13,13,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,The Punk Rocker,the-punk-rocker,the-punk-rocker,12,col04-12,The Punk Rocker,"The Punk Rocker, müziğiyle duvarları yıkar. Gitarı elinde, sesi özgürlüğü haykırır. Kuralları sevmez, kendi yolunu çizer. Asi ruhuyla sahnede fırtına gibi eser.",,Sanatçı,Müzisyen / Asi,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,The Lawn Gnome,the-lawn-gnome,the-lawn-gnome,13,col04-13,The Lawn Gnome,"The Lawn Gnome, bahçelerin gizli koruyucusudur. Şapkasını takar, gece boyunca nöbet tutar. Küçük ama cesurdur. Doğayı ve dostlarını korumak onun görevdir.",,Fantastik Karakter,Doğa Koruyucusu / Neşeli,10,10,10,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,The Crazy Scientist,the-crazy-scientist,the-crazy-scientist,14,col04-14,The Crazy Scientist,"The Crazy Scientist, bilimin sınırlarını zorlayan bir dahidir. Deneylerinde bazen kaos yaratır ama amacı hep keşiftir. Çılgın fikirleriyle dünyayı değiştirmek ister.",,Bilim İnsanı,Dahi / Çılgın,11,11,11,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,The Skateboarder,the-skateboarder,the-skateboarder,15,col04-15,The Skateboarder,"The Skateboarder, sokakların özgür ruhudur. Tahtasının üzerinde denge kurarken dünyayı unutur. Her düşüş yeni bir denge dersi, her dönüş bir özgürlük ifadesidir.",,Sporcu,Genç Ruh / Özgür,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 4,lego-minifigurler-serisi-4,lego-minifigures-series-4,2011-04-01,The Ice Skater,the-ice-skater,the-ice-skater,16,col04-16,The Ice Skater,"The Ice Skater, zarafetiyle buz üzerinde süzülür. Her hareketi bir sanat eseridir. Disiplini ve estetiği birleştirir. Patenleriyle buzda iz bırakır, kalplerde hayranlık uyandırır.",,Sanatçı,Zarif / Estetik,10,10,10,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Graduate,graduate,graduate,1,col05-1,Graduate,"Graduate, hayatta yeni bir sayfa açan gururlu bir öğrencidir. Kepini fırlatırken içi umutla dolar. Yılların emeğini taşır; geleceğe güvenle bakar, bilgiyle dünyayı değiştireceğine inanır.",,Öğrenci,Mezun / Gururlu,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Gladiator,gladiator,gladiator,2,col05-2,Gladiator,"Gladiator, arenanın korkusuz savaşçısıdır. Kılıcıyla onurunu savunur, her dövüşte zafer için mücadele eder. Cesaretiyle efsanelere konu olur, adalet için savaşmaktan asla vazgeçmez.",,Savaşçı,Kahraman / Onurlu,15,15,15,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Egyptian Queen,egyptian-queen,egyptian-queen,3,col05-3,Egyptian Queen,"Egyptian Queen, antik dünyanın zarif hükümdarıdır. Altın tacı ve asaletiyle hükmeder. Halkı onu hem korkuyla hem hayranlıkla anar. Sonsuz güzelliğiyle zamanın ötesinde bir figürdür.",,Lider,Kraliçe / Zarif,12,12,12,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Gangster,gangster,gangster,4,col05-4,Gangster,"Gangster, 1930’ların karanlık sokaklarında hüküm süren kurnaz bir liderdir. Şapkasını takar, planlarını sessizce yapar. Sadakat onun için her şeydir. Kuralları kendisi koyar.",,Suçlu,Stratejist / Kurnaz,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Fitness Instructor,fitness-instructor,fitness-instructor,5,col05-5,Fitness Instructor,"Fitness Instructor, enerjisiyle çevresindekilere ilham verir. Müzik açıldığında ritimle hareket eder, pes etmek kelimesi sözlüğünde yoktur. Sağlıklı yaşamın neşeli temsilcisidir.",,Eğitmen,Enerjik / İlham Verici,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Lumberjack,lumberjack,lumberjack,6,col05-6,Lumberjack,"Lumberjack, doğanın güçlü dostudur. Baltasını kaldırır, ormanda yankılanan sesiyle ağaçları biçer. Gücünün yanında doğaya saygılıdır. Her işini özenle yapar, emeğin simgesidir.",,Emekçi,Doğa Dostu / Güçlü,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Small Clown,small-clown,small-clown,7,col05-7,Small Clown,"Small Clown, neşenin minik temsilcisidir. Yüzündeki boyalarla herkesi güldürür. Şakaları ve neşesiyle karanlık günleri aydınlatır. Gülmenin gücüne inanır, kalplere mutluluk saçar.",,Eğlendirici,Komik / Neşeli,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Detective,detective,detective,8,col05-8,Detective,"Detective, gizemlerin peşinden giden keskin zekalı bir araştırmacıdır. Her ipucunu dikkatle inceler, gerçeğe ulaşana kadar pes etmez. Dedektiflik onun için bir sanattır.",,Dedektif,Araştırmacı / Zeki,10,10,10,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Snowboarder Girl,snowboarder-girl,snowboarder-girl,9,col05-9,Snowboarder Girl,"Snowboarder Girl, karla kaplı dağların özgür ruhudur. Tahtasının üzerinde kayarken rüzgarla yarışır. Cesur, dengeli ve tutkuludur. Her atlayışta yeni bir heyecan yaşar.",,Sporcu,Maceraperest / Cesur,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Zookeeper,zookeeper,zookeeper,10,col05-10,Zookeeper,"Zookeeper, hayvanların sadık dostudur. Her sabah onları sevgiyle besler, yaralı olanları iyileştirir. Sabırlı ve şefkatlidir. Doğanın dengesini korumayı bir görev bilir.",,Doğa Koruyucusu,Hayvansever / Şefkatli,10,10,10,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Lizard Man,lizard-man,lizard-man,11,col05-11,Lizard Man,"Lizard Man, gizemli bir yaratığın kostümünü giymiş cesur bir eğlendiricidir. Kalabalıkları şaşırtmayı sever. Kostümün içinde kim olduğunu kimse bilmez ama herkes onu konuşur.",,Eğlendirici,Kostümlü Karakter / Cesur,14,14,14,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Royal Guard,royal-guard,royal-guard,12,col05-12,Royal Guard,"Royal Guard, krallığın sessiz koruyucusudur. Asla görev yerinden ayrılmaz, sarsılmaz bir disiplini vardır. Gururla nöbet tutar, krallığın güvenliği onun sorumluluğundadır.",,Koruyucu,Disiplinli / Gururlu,9,9,9,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Evil Dwarf,evil-dwarf,evil-dwarf,13,col05-13,Evil Dwarf,"Evil Dwarf, yeraltının güçlü savaşçısıdır. Balta kullanmadaki ustalığı dillere destandır. Karanlıkta yaşasa da onurludur. Düşmanlarına karşı acımasız ama halkına sadıktır.",,Savaşçı,Yeraltı Kahramanı / Karanlık,13,13,13,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Cave Woman,cave-woman,cave-woman,14,col05-14,Cave Woman,"Cave Woman, taş devrinin güçlü kadınıdır. Avcılıkta ustadır, kabilesini korur. Gücü kadar sezgileriyle de öne çıkar. İlkel ama cesur bir liderdir.",,İlkel Karakter,Güçlü Kadın / Cesur,11,11,11,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Boxer,boxer,boxer,15,col05-15,Boxer,"Boxer, ringin hırslı dövüşçüsüdür. Yumrukları kadar kalbi de güçlüdür. Her raundda pes etmeyip ayağa kalkar. Zafer için ter döker, rakiplerine saygı duyar.",,Sporcu,Dövüşçü / Azimli,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 5,lego-minifigurler-serisi-5,lego-minifigures-series-5,2011-09-01,Eskimo,eskimo,eskimo,16,col05-16,Eskimo,"Eskimo, kuzeyin soğuk diyarlarında yaşayan sıcak kalpli bir kaşiftir. Kar fırtınaları onu durduramaz. Balık tutar, iglosunda huzuru bulur. Soğukta bile dost canlısıdır.",,Kaşif,Dayanıklı / Dost Canlısı,10,10,10,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Mechanic,mechanic,mechanic,1,col06-1,Mechanic,"Mechanic, motorların ustasıdır. Ellerinden çıkan her araç yeniden hayat bulur. Yağ lekeleri umursamaz; onun için önemli olan çalıştırdığı makinelerin sesidir. Emeğiyle gurur duyar, tamir onun için sanattır.",,Emekçi,Usta / Çalışkan,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Butcher,butcher,butcher,2,col06-2,Butcher,"Butcher, kasap dükkanının güler yüzlü sahibidir. Etleri ustalıkla keser, bıçağı onun uzantısı gibidir. Hijyen ve titizlik onun işinin temelidir. Müşterileri onun güvenilirliğini bilir.",,Esnaf,Güvenilir / Titiz,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Genie,genie,genie,3,col06-3,Genie,"Genie, sihirli lambasından çıkan dilek ustasıdır. Üç dilek hakkı sunar ama her isteğin bir bedeli vardır. Mizahi, güçlü ve bilgedir. Kaderle oyun oynamayı sever.",,Büyülü Varlık,Mizahi / Bilge,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Minotaur,minotaur,minotaur,4,col06-4,Minotaur,"Minotaur, labirentin korkulan yaratığıdır. Gücüyle duvarları yıkar. Korkutucu görünse de adaletlidir. Kendisini anlamayan dünyada yalnızdır ama savaşta rakipsizdir.",,Yaratık,Güçlü / Yalnız,14,14,14,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Leprechaun,leprechaun,leprechaun,5,col06-5,Leprechaun,"Leprechaun, şansın küçük koruyucusudur. Altın dolu kazanını saklar, gökkuşağının sonunda yaşar. Neşelidir ama kurnazdır. Herkes onu yakalamaya çalışır ama kimse başaramaz.",,Efsanevi Karakter,Şans Getiren / Kurnaz,9,9,9,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Bandit,bandit,bandit,6,col06-6,Bandit,"Bandit, vahşi batının gölgelerinde yaşayan kurnaz bir kanun kaçağıdır. Hızlı, çevik ve zeki hareket eder. Risk almayı sever ama her zaman kendi kurallarına göre oynar.",,Suçlu,Hızlı / Stratejik,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Sleepyhead,sleepyhead,sleepyhead,7,col06-7,Sleepyhead,"Sleepyhead, uykunun sembolüdür. Her zaman elinde oyuncağıyla dolaşır, uykulu gözlerle dünyayı seyreder. Tatlı, saf ve huzurludur. Hayal gücü rüyalarında yaşar.",,Çocuk Karakter,Uykulu / Hayalperest,9,9,9,,Yaygın,,,,,0,0,0,0,4,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Surgeon,surgeon,surgeon,8,col06-8,Surgeon,"Surgeon, hayat kurtaran soğukkanlı bir kahramandır. Ameliyat masasında zamanla yarışır. Konsantrasyonu tam, elleri titremez. Her kesik, bir yaşam umududur.",,Kahraman,Soğukkanlı / Hayat Kurtaran,10,10,10,,Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Lady Liberty,lady-liberty,lady-liberty,9,col06-9,Lady Liberty,"Lady Liberty, özgürlüğün simgesidir. Meşalesiyle karanlıkta umut ışığı olur. Güçlü, asil ve adaletlidir. İnsanlara ilham verir, her duruşu gurur ve cesaret yansıtır.",,Sembol Karakter,Özgür / İlham Verici,13,13,13,,Çok Nadir,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Intergalactic Girl,intergalactic-girl,intergalactic-girl,10,col06-10,Intergalactic Girl,"Intergalactic Girl, uzayın derinliklerinde savaşan cesur bir askerdir. Teknolojik silahlarıyla galaksiyi korur. Cesur, disiplinli ve fedakardır. Evrenin barışı için mücadele eder.",,Asker,Teknolojik / Cesur,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Clockwork Robot,clockwork-robot,clockwork-robot,11,col06-11,Clockwork Robot,"Clockwork Robot, mekanik ama duygulu bir varlıktır. Dişlileriyle çalışır, zaman onun için her şeydir. Görevine sadıktır ama kalbinde özgürlük arzusu taşır.",,Robotik Karakter,Mekanik / Duygulu,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Highland Battler,highland-battler,highland-battler,12,col06-12,Highland Battler,"Highland Battler, dağların savaşçısıdır. Kiltini gururla taşır, kılıcını onur için çeker. Cesur, asil ve kararlıdır. Savaşta korkusuz, dostlarına karşı sadıktır.",,Savaşçı,Onurlu / Dağlı,12,12,12,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Roman Soldier,roman-soldier,roman-soldier,13,col06-13,Roman Soldier,"Roman Soldier, imparatorluğun gururlu askeridir. Disipliniyle tanınır, emirleri sorgulamadan uygular. Zırhı parlak, duruşu sarsılmazdır. Roma’nın kudretini temsil eder.",,Asker,Disiplinli / Sadık,15,15,15,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Skater Girl,skater-girl,skater-girl,14,col06-14,Skater Girl,"Skater Girl, özgür ruhuyla sokaklarda süzülür. Tahtasıyla denge kurar, her hareketinde ritim vardır. Cesur, genç ve yaratıcıdır. Düştüğünde bile gülümsemeyi bilir.",,Sporcu,Özgür Ruh / Yaratıcı,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Alien,alien,alien,15,col06-15,Alien,"Alien, yıldızlar ötesinden gelen gizemli bir varlıktır. Teknolojiyle iç içedir, zihin gücüyle iletişim kurar. Amaçları bilinmez; barış mı getirecek, yoksa keşif mi yapacak bilinmez.",,Uzaylı,Gizemli / Bilinmeyen,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 6,lego-minifigurler-serisi-6,lego-minifigures-series-6,2012-01-01,Flamenco Dancer,flamenco-dancer,flamenco-dancer,16,col06-16,Flamenco Dancer,"Flamenco Dancer, tutkunun vücut bulmuş halidir. Her adımıyla sahneyi ateşe verir. Zarif ama güçlüdür. Ritmini duyan herkes onunla birlikte dans etmek ister.",,Dansçı,Tutkulu / Zarif,10,10,10,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Aztec Warrior,aztec-warrior,aztec-warrior,1,col07-1,Aztec Warrior,"Aztec Warrior, antik uygarlıkların onurlu savaşçısıdır. Tüylerle süslü zırhı ve mızrağıyla savaş meydanlarında cesurca dövüşür. Onur, sadakat ve tanrılara olan inancı onun en büyük gücüdür.",,Savaşçı,Onurlu / Antik,14,14,14,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Bagpiper,bagpiper,bagpiper,2,col07-2,Bagpiper,"Bagpiper, İskoç yaylalarının müzikal ruhudur. Kiltini gururla taşır, gaydasıyla dağları yankılar. Melodileriyle geçmişin hikayelerini anlatır, halkına cesaret ve umut verir.",,Sanatçı,Müzisyen / Geleneksel,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Bunny Suit Guy,bunny-suit-guy,bunny-suit-guy,3,col07-3,Bunny Suit Guy,"Bunny Suit Guy, neşenin ve eğlencenin maskesini takan sevimli bir karakterdir. Tavşan kostümüyle herkesi güldürür. İçinde saklı çocuk ruhuyla dünyayı daha neşeli bir yer yapar.",,Eğlendirici,Komik / Kostümlü,11,11,11,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Bride,bride,bride,4,col07-4,Bride,"Bride, aşkın ve sadakatin sembolüdür. Dantelli elbisesiyle zarafet saçar. Hayalindeki güne kavuştuğu için mutluluktan ışıldar. Sevgisiyle herkese umut verir.",,Lider,Zarif / Romantik,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Computer Programmer,computer-programmer,computer-programmer,5,col07-5,Computer Programmer,"Computer Programmer, teknolojinin sessiz dehasıdır. Kod satırlarıyla dünyalar kurar. Analitik zekası ve sabrıyla problemleri çözer. Mükemmelliğe giden yolda detayların ustasıdır.",,Bilim İnsanı,Teknolojik / Zeki,8,8,8,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Daredevil,daredevil,daredevil,6,col07-6,Daredevil,"Daredevil, korkusuzluğun vücut bulmuş halidir. Tehlikeli numaralarıyla izleyenleri büyüler. Cesur, enerjik ve risk almayı sever. Her düşüşten sonra yeniden ayağa kalkar.",,Sporcu,Cesur / Risk Alan,9,9,9,,Yaygın,,,,,0,0,0,0,5,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Evil Knight,evil-knight,evil-knight,7,col07-7,Evil Knight,"Evil Knight, karanlığın ordularından gelen acımasız bir savaşçıdır. Gücü ve zırhıyla rakiplerine korku salar. Onurdan çok zaferle ilgilenir. Karanlığın kurallarına sadıktır.",,Savaşçı,Karanlık / Acımasız,13,13,13,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
LEGO® Minifigürler Serisi 7,lego-minifigurler-serisi-7,lego-minifigures-series-7,2012-05-01,Galaxy Patrol,galaxy-patrol,galaxy-patrol,8,col07-8,Galaxy Patrol,"Galaxy Patrol, uzayın bilinmeyen bölgelerini koruyan cesur bir askerdir. Zırhı ve lazer silahıyla galaksiyi savunur. Disiplinli ve fedakardır, görevini asla bırakmaz.",,Asker,Uzay Koruyucusu / Fedakar,12,12,12,,Nadir,,,,,0,0,0,0,6,,,,,FALSE,TRUE,TRUE
